id,s,ed,xd,entry,xp,exit_raw,share_factor,stop,qty_actual,actual_pnl,stop_pct,missing_stop,old_stop_missing,ret,why,src,stop_basis,actual_exit_date,actual_exit_price,tie,qty,deploy,cost,net
766,KIRLOSENG,2026-05-13,2026-05-14,1609.88,1623.9,1623.9,1.0,1481.0,230,-11680.9,8.005565632221046,False,False,0.3665180013417091,close_stop,manual,recorded initial stop,2026-05-15,1559.1,766,310,499062.80000000005,1247.6570000000002,581.4979999999891
767,ADANIPOWER,2026-05-14,2026-06-11,218.55,219.24,219.24,1.0,201.0,1500,-2248.63,8.030199039121488,False,False,-0.1858613589567626,close_stop,manual,recorded initial stop,2026-05-15,217.05,767,2287,499823.85000000003,1249.559625,-2178.5390250000287
768,JAYNECOIND,2026-05-14,2026-05-20,106.18,100.3,100.3,1.0,98.0,3000,-3863.01,7.703899039367124,False,False,-6.010077227349797,close_stop,manual,recorded initial stop,2026-05-14,104.89,768,4708,499895.44000000006,1249.7386000000001,-31293.84060000008
769,LLOYDSME,2026-05-14,2026-05-20,1771.92,1665.0,1665.0,1.0,1630.0,170,-2525.61,8.009390943157712,False,False,-6.503961804144664,close_stop,manual,recorded initial stop,2026-05-14,1757.07,769,282,499681.44,1249.2036,-33748.29360000003
869,MACPOWER,2026-05-14,2026-05-18,1124.67,1095.5,1095.5,1.0,1068.4365,136,-2130.5,5.000000000000004,False,True,-3.0806814443347874,close_stop,tradebook,assumed 5pct because original unknown,2026-05-15,1109.0,869,444,499353.48000000004,1248.3837,-16631.873700000015
770,GVT&D,2026-05-18,2026-07-03,4363.46,4581.6,4581.6,1.0,4184.46,100,51132.0,4.1022491325691135,False,False,4.474247500836492,close_stop,manual,recorded initial stop,2026-06-29,4874.78,770,114,497434.44,1243.5861,21012.861899999996
771,BAJAJCON,2026-05-20,2026-07-15,539.86,593.5,593.5,1.0,516.0,434,10384.61,4.419664357426001,False,False,9.38622976327197,close_stop,manual,recorded initial stop,2026-06-24,563.78,771,926,499910.36,1249.7759,45672.959100000015
773,WELCORP,2026-05-21,2026-09-22,1348.81,2731.5,2731.5,1.0,1274.81,135,-1660.8,5.486317568819921,False,False,101.49928455453328,open@end,manual,recorded initial stop,2026-05-22,1273.0,773,370,499059.69999999995,1247.64925,505294.37575000006
774,APARINDS,2026-05-21,2026-05-26,12883.0,12480.0,12480.0,1.0,12596.8,12,-3879.96,2.2215322518047143,False,False,-3.61251261352169,close_stop,manual,recorded initial stop,2026-06-02,12559.67,774,38,489554.0,1223.885,-18909.084999999985
858,BHEL,2026-05-21,2026-06-05,413.96,390.0,390.0,1.0,393.26199999999994,476,-116.0,5.000000000000004,False,True,-6.259058846265331,close_stop,tradebook,assumed 5pct because original unknown,2026-05-29,413.71,858,1207,499649.72,1249.1243,-32522.494299999962
778,VEDL,2026-05-26,2026-06-02,345.7,336.45,336.45,1.0,328.0,690,-69.0,5.120046282904244,False,False,-3.162351750072323,close_stop,manual,recorded initial stop,2026-06-01,345.6,778,1446,499882.2,1249.7055,-17057.739000000016
787,PRECWIRE,2026-06-04,2026-06-08,445.5,391.495,391.495,1.0,412.1,299,-10282.61,7.49719416386082,False,False,-12.56172278338945,disaster,tis,recorded initial stop,2026-06-05,411.11,787,1122,499851.0,1249.6275,-64039.52444999998
785,ADANIENSOL,2026-06-05,2026-08-07,1541.6,1620.0,1620.0,1.0,1464.5199999999998,87,5049.48,5.000000000000016,False,True,4.5601971977166755,close_stop,tis,assumed 5pct because original unknown,2026-08-12,1599.64,785,324,499478.39999999997,1248.696,21528.50400000006
790,SANDHAR,2026-06-19,2026-06-25,719.61,676.3,676.3,1.0,684.0,281,-10503.78,4.948513778296581,False,False,-6.488445130000975,close_stop,tis,recorded initial stop,2026-06-24,682.23,790,694,499409.34,1248.5233500000002,-33652.424350000016
793,TALBROAUTO,2026-06-23,2026-07-24,379.2,390.0,390.0,1.0,361.2,555,8921.65,4.746835443037978,False,False,2.3338607594936667,close_stop,tis,recorded initial stop,2026-08-31,395.28,793,1318,499785.6,1249.464,10414.83600000003
797,MARKSANS,2026-06-23,2026-07-22,268.31,245.0,245.0,1.0,255.31,846,-10875.15,4.84514181357385,False,False,-9.144273415079574,disaster,tis,recorded initial stop,2026-06-25,255.45,797,1863,499861.53,1249.653825,-46958.358824999996
799,SENORES,2026-06-24,2026-06-25,1330.9,1289.9,1289.9,1.0,1285.0,230,-10812.81,3.448794049139692,False,False,-3.565219024720112,close_stop,tis,recorded initial stop,2026-06-24,1283.89,799,375,499087.50000000006,1247.7187500000002,-19041.281249999978
800,GALAPREC,2026-07-02,2026-07-29,1173.41,1098.0,1098.0,1.0,1085.4,115,-10118.7,7.500362192243115,False,False,-6.894435874928639,close_stop,sideways,recorded initial stop,2026-07-29,1085.42,800,426,499872.66000000003,1249.6816500000002,-35713.08165000004
809,AEQUS,2026-07-03,2026-07-17,238.7,234.88,234.88,1.0,220.8,558,-10242.51,7.498952660242974,False,False,-2.0923334729786247,close_stop,sideways,recorded initial stop,2026-07-24,220.34,809,2094,499837.8,1249.5945,-11707.868099999967
802,AMAGI,2026-07-08,2026-08-17,556.7,608.7,608.7,1.0,514.9,240,15147.44,7.508532423208203,False,False,8.794054248248617,close_stop,sideways,recorded initial stop,2026-08-14,619.81,802,898,499916.60000000003,1249.7915,42713.145500000006
803,RPTECH,2026-07-09,2026-07-20,776.46,734.45,734.45,1.0,736.0,300,-12231.0,5.210828632511655,False,False,-5.883400303943532,close_stop,tis,recorded initial stop,2026-07-17,735.69,803,643,499263.78,1248.15945,-30621.84619999997
804,LAURUSLABS,2026-07-10,2026-09-22,1534.3,2006.5,2006.5,1.0,1487.3,212,18507.58,3.063286189141623,False,False,30.122368506810915,open@end,strike,recorded initial stop,2026-07-27,1621.6,804,325,498647.5,1246.61875,148957.81875
813,INDSWFTLAB,2026-07-20,2026-07-24,238.0,225.02,225.02,1.0,227.0,909,-10867.32,4.621848739495793,False,False,-5.926512605042012,close_stop,tis,recorded initial stop,2026-07-23,226.04,813,2100,499800.0,1249.5,-30870.209999999985
817,CUPID,2026-07-24,2026-09-18,213.84,260.3,260.3,1.0,204.84,1111,20155.99,4.208754208754206,False,False,21.117891881780793,disaster,tis,recorded initial stop,2026-07-28,231.99,817,2338,499957.92,1249.8948,104330.67820000008
818,RPTECH,2026-07-27,2026-08-25,806.96,786.676,786.676,1.0,766.96,247,-10979.15,4.956875185882814,False,False,-3.001063249727376,disaster,vcp,recorded initial stop,2026-07-29,762.51,818,619,499508.24000000005,1248.7706,-16239.32882000003
819,RRKABEL,2026-07-27,2026-09-03,2549.99,2650.0,2650.0,1.0,2422.99,78,13938.6,4.980411687888974,False,False,3.40236628378936,close_stop,vcp,recorded initial stop,2026-09-02,2728.69,819,196,499798.04,1249.4950999999999,15755.464900000043
823,NAVINFLUOR,2026-07-27,2026-07-29,7739.36,7598.0,7598.0,1.0,7515.36,25,-6028.0,2.8942961691922897,False,False,-2.3173750801099735,close_stop,tis,recorded initial stop,2026-07-28,7498.24,823,64,495319.04,1238.2975999999999,-12716.697599999965
828,VADILALIND,2026-07-28,2026-09-11,6865.19,7125.0,7125.0,1.0,6652.19,29,12613.26,3.1026089591111083,False,False,3.2655323450625717,close_stop,tis,recorded initial stop,2026-07-29,7300.13,828,72,494293.68,1235.7342,14905.585800000028
814,AETHER,2026-07-30,2026-09-16,1513.18,1588.0,1588.0,1.0,1483.68,338,16652.5,1.9495367372024508,False,False,4.41983108420676,close_stop,tis,recorded initial stop,2026-08-06,1562.45,814,330,499349.4,1248.3735000000001,20822.02649999996
824,KTKBANK,2026-07-30,2026-09-16,287.81,314.6,314.6,1.0,278.91,696,26580.24,3.09231784858065,False,False,8.761683054793101,close_stop,tis,recorded initial stop,2026-09-15,326.0,824,1737,499925.97000000003,1249.8149250000001,42552.11407500007
829,ATHERENERG,2026-08-03,2026-09-22,1277.0,1543.8,1543.8,1.0,1232.0,244,64178.5,3.5238841033672696,False,False,20.288253719655437,open@end,tis,recorded initial stop,2026-09-16,1550.1,829,391,499307.0,1248.2675,100052.40349999996
830,UNIPARTS,2026-08-04,2026-09-21,752.0,831.5,831.5,1.0,722.0,366,-10519.85,3.9893617021276584,False,False,10.018949468085104,close_stop,tis,recorded initial stop,2026-08-04,720.3,830,664,499328.0,1248.32,48779.099999999984
834,BHARATFORG,2026-08-07,2026-08-11,2233.55,2114.9,2114.9,1.0,2125.0,185,-20712.6,4.859976270958799,False,False,-5.7856103512345936,close_stop,weekly_tis,recorded initial stop,2026-08-10,2121.59,834,223,498081.65,1245.204125,-30062.26762500006
839,ITBEES,2026-08-14,2026-08-19,34.85,33.96,33.96,1.0,33.72,14285,-14558.55,3.242467718794839,False,False,-3.041032998565285,close_stop,etf_tis,recorded initial stop,2026-08-18,33.83,839,14347,499992.95,1249.982375,-16454.93297500004
846,MOMENTUM50,2026-08-18,2026-09-16,54.56,52.63,52.63,1.0,52.91,9165,-15030.6,3.0241935483871107,False,False,-4.0197030791788935,close_stop,etf_tis,recorded initial stop,2026-09-15,52.92,846,9164,499987.84,1249.9696000000001,-21347.996200000027
870,MOREALTY,2026-08-20,2026-09-11,91.13,90.1,90.1,1.0,86.5735,4750,-17064.03,5.000000000000004,False,True,-1.6246022166136354,close_stop,etf_tradebook,assumed 5pct because original unknown,2026-09-02,87.53,870,5486,499939.18,1249.84795,-9371.870950000035
847,PHARMABEES,2026-08-26,2026-09-22,27.46,27.68,27.68,1.0,26.7,18208,-10196.48,2.76766205389658,False,False,0.29715950473414576,open@end,etf_tis,recorded initial stop,2026-09-16,26.9,847,18208,499991.68,1249.9792,235.79359999996564
844,NIFTYBEES,2026-09-07,2026-09-11,273.45,268.6,268.6,1.0,265.43,1302,-10416.0,2.9328944962515924,False,False,-2.2647650393124774,close_stop,etf_tis,recorded initial stop,2026-09-15,265.45,844,1828,499866.6,1249.6665,-12570.47049999997
